time,mtr_pos_L,mtr_pos_R,mtr_vel_L,mtr_vel_R,gpio_output
23.230003595352173,-0.2,25.200000000000003,0.0,-320.0,0
23.24000096321106,-0.2,25.200000000000003,0.0,-320.0,0
23.250001668930054,-0.2,21.8,0.3174603174603175,-339.0476190476191,0
23.260002851486206,-0.2,18.400000000000006,0.3174603174603175,-341.9047619047619,0
23.270002126693726,-0.2,14.999999999999998,0.3174603174603175,-328.8888888888889,0
23.280110836029053,-0.2,12.0,0.634920634920635,-310.1587301587302,0
23.29000163078308,0.1,6.300000000000001,29.523809523809522,-285.3968253968254,0
23.300002098083496,0.1,6.300000000000001,29.523809523809522,-285.3968253968254,0
23.310001373291016,0.8,3.4000000000000004,65.39682539682539,-277.1428571428571,0
23.32000231742859,1.8000000000000003,0.9000000000000001,100.0,-260.3174603174603,0
23.33000111579895,3.3000000000000007,-1.4000000000000004,138.73015873015873,-232.6984126984127,0
23.340076684951782,5.0,-3.3000000000000007,175.23809523809527,-206.984126984127,0
23.350001335144043,9.8,-6.699999999999999,246.66666666666669,-158.4126984126984,0
23.360002040863037,12.5,-8.0,269.8412698412699,-134.6031746031746,0
23.370118618011475,15.300000000000002,-8.0,280.31746031746036,-134.6031746031746,0
23.38000249862671,18.200000000000003,-9.0,282.8571428571429,-106.03174603174602,0
23.39000129699707,18.200000000000003,-9.700000000000001,282.8571428571429,-70.47619047619048,0
23.400001764297485,20.900000000000006,-9.8,283.4920634920635,-21.26984126984127,0
23.410001277923584,23.900000000000006,-9.8,284.1269841269841,2.53968253968254,0
23.420001745224,26.799999999999997,-9.600000000000001,286.98412698412704,10.793650793650793,0
23.430001974105835,29.800000000000004,-9.3,291.1111111111111,28.888888888888893,0
23.440001010894775,32.6,-8.8,287.30158730158735,49.20634920634921,0
23.45000171661377,35.4,-8.100000000000001,277.77777777777777,69.84126984126985,0
23.460001230239868,37.9,-7.1000000000000005,264.7619047619047,91.42857142857143,0
23.470001459121704,40.5,-6.2,250.15873015873012,93.01587301587301,0
23.4800021648407,42.7,-5.300000000000001,231.74603174603172,88.8888888888889,0
23.490001678466797,44.80000000000001,-4.600000000000001,207.93650793650795,67.93650793650794,0
23.500000953674316,46.50000000000001,-4.2,180.31746031746033,49.52380952380954,0
23.51000189781189,48.0,-3.8000000000000007,146.03174603174602,36.82539682539682,0
23.520009517669678,49.0,-3.6000000000000005,110.15873015873017,26.03174603174603,0
23.530001878738403,49.7,-3.4000000000000004,76.1904761904762,16.507936507936506,0
23.540014266967773,50.1,-3.3000000000000007,47.61904761904761,12.063492063492063,0
23.55013346672058,50.400000000000006,-3.1,7.301587301587302,20.0,0
23.560001611709595,50.5,-1.9000000000000004,13.333333333333334,74.60317460317461,0
23.57000184059143,50.5,-1.9000000000000004,13.333333333333334,74.60317460317461,0
23.580002784729004,50.800000000000004,-0.9000000000000001,27.61904761904762,98.0952380952381,0
23.590001344680786,51.300000000000004,0.4,49.52380952380954,124.12698412698414,0
23.600001573562622,52.1,1.7000000000000002,69.84126984126985,133.65079365079362,0
23.61000156402588,52.900000000000006,3.0,77.77777777777779,131.42857142857144,0
23.62001609802246,53.599999999999994,4.2,78.41269841269842,121.26984126984125,0
23.630001068115234,54.300000000000004,5.2,65.39682539682539,97.46031746031747,0
23.64016103744507,54.699999999999996,5.9,38.73015873015872,73.96825396825398,0
23.650001287460327,54.699999999999996,6.2,9.523809523809526,39.04761904761905,0
23.660072565078735,54.6,6.2,-12.063492063492063,7.301587301587302,0
23.67000150680542,53.400000000000006,5.9,-65.07936507936508,-21.26984126984127,0
23.680002212524414,53.400000000000006,5.9,-65.07936507936508,-21.26984126984127,0
23.690001964569092,52.5,5.600000000000001,-88.8888888888889,-26.349206349206348,0
23.7000675201416,51.300000000000004,5.4,-116.19047619047622,-23.174603174603178,0
23.710001468658447,49.7,5.2,-148.57142857142858,-13.96825396825397,0
23.72000217437744,48.0,5.1000000000000005,-170.47619047619048,-7.619047619047621,0
23.73000144958496,46.1,5.2,-186.03174603174602,-0.634920634920635,0
23.740026235580444,44.10000000000001,5.2,-199.68253968253964,-0.0,0
23.750001907348633,41.900000000000006,5.1000000000000005,-215.55555555555551,-0.0,0
23.760001182556152,39.60000000000001,5.1000000000000005,-232.38095238095244,-0.3174603174603175,0
23.770002126693726,37.0,5.1000000000000005,-253.01587301587304,-0.9523809523809527,0
23.78000235557556,34.2,5.1000000000000005,-275.23809523809524,-0.9523809523809527,0
23.79000186920166,31.200000000000003,5.1000000000000005,-298.41269841269843,-0.3174603174603175,0
23.800002098083496,28.1,5.1000000000000005,-316.1904761904762,-0.0,0
23.810003519058228,24.8,5.1000000000000005,-322.2222222222223,-0.0,0
23.82000708580017,21.6,5.1000000000000005,-313.968253968254,0.634920634920635,0
23.83000135421753,18.8,5.1000000000000005,-295.8730158730159,1.26984126984127,0
23.840001583099365,16.1,5.2,-271.1111111111111,1.26984126984127,0
23.850002765655518,13.600000000000001,5.2,-253.65079365079364,1.9047619047619053,0
23.860002279281616,11.200000000000003,5.2,-243.1746031746031,6.349206349206348,0
23.87002468109131,8.899999999999999,5.499999999999999,-234.2857142857143,27.61904761904762,0
23.88000178337097,6.699999999999999,6.1000000000000005,-215.8730158730159,52.698412698412696,0
23.890040636062622,4.800000000000001,6.9,-184.76190476190476,71.74603174603176,0
23.900001764297485,3.3000000000000007,8.0,-144.44444444444443,103.4920634920635,0
23.91000199317932,2.4000000000000004,9.200000000000003,-112.38095238095237,121.90476190476194,0
23.92000150680542,1.6,10.700000000000001,-77.14285714285715,141.90476190476193,0
23.93000292778015,1.1,12.300000000000002,-50.793650793650784,160.63492063492063,0
23.940001249313354,0.8,14.200000000000001,-34.920634920634924,176.82539682539684,0
23.95000195503235,0.6000000000000001,16.0,-24.44444444444445,188.57142857142856,0
23.960001468658447,0.30000000000000004,18.0,-24.44444444444445,201.58730158730157,0
23.970003604888916,0.0,20.200000000000003,-39.36507936507937,214.2857142857143,0
23.98000144958496,-0.7000000000000002,22.6,-68.25396825396825,226.66666666666669,0
23.990002870559692,-1.8000000000000003,24.8,-103.8095238095238,231.74603174603172,0
24.000001430511475,-3.2,27.200000000000003,-130.15873015873015,227.93650793650798,0
24.01005983352661,-4.5,29.1,-139.36507936507937,210.47619047619045,0
24.020002126693726,-6.0,30.900000000000006,-142.22222222222223,178.0952380952381,0
24.03000283241272,-7.300000000000001,32.2,-138.0952380952381,140.95238095238096,0
24.040001392364502,-8.6,33.2,-126.34920634920636,100.63492063492063,0
24.050002098083496,-9.600000000000001,33.800000000000004,-108.25396825396828,67.61904761904762,0
24.060001134872437,-10.5,34.300000000000004,-80.95238095238095,48.57142857142858,0
24.070040225982666,-10.9,34.60000000000001,-51.42857142857143,31.428571428571434,0
24.080001831054688,-10.999999999999998,34.7,-13.96825396825397,15.873015873015875,0
24.090002059936523,-10.999999999999998,34.800000000000004,-2.2222222222222223,7.301587301587302,0
24.1000018119812,-10.999999999999998,34.800000000000004,2.53968253968254,0.634920634920635,0
24.110002040863037,-10.9,34.800000000000004,7.936507936507938,-0.0,0
24.120002031326294,-10.700000000000001,34.800000000000004,14.285714285714286,-0.3174603174603175,0
24.130002975463867,-10.5,34.800000000000004,24.76190476190477,-1.26984126984127,0
24.14000177383423,-10.0,34.7,44.126984126984134,-1.26984126984127,0
24.150001764297485,-9.4,34.7,58.09523809523811,-1.9047619047619053,0
24.1600022315979,-8.700000000000001,34.7,67.93650793650794,-1.9047619047619053,0
24.170031309127808,-8.100000000000001,34.7,66.34920634920636,-4.1269841269841265,0
24.180001497268677,-7.400000000000001,34.4,65.71428571428572,-22.857142857142858,0
24.190001964569092,-6.699999999999999,33.9,65.07936507936508,-43.492063492063494,0
24.20000171661377,-6.1000000000000005,33.300000000000004,61.58730158730158,-60.95238095238097,0
24.21005368232727,-5.499999999999999,32.400000000000006,62.85714285714287,-89.20634920634922,0
24.220001459121704,-4.800000000000001,31.099999999999998,64.12698412698413,-116.19047619047622,0
24.23000192642212,-4.3,29.800000000000004,58.09523809523811,-133.96825396825398,0
24.240001440048218,-3.5,28.3,32.38095238095238,-145.39682539682542,0
24.25000238418579,-3.5,26.799999999999997,32.38095238095238,-154.60317460317458,0
24.26000165939331,-3.4000000000000004,25.0,13.015873015873016,-164.44444444444446,0
24.270001649856567,-3.4000000000000004,23.3,-0.634920634920635,-173.65079365079364,0
24.28015685081482,-3.4000000000000004,21.400000000000002,1.26984126984127,-187.93650793650795,0
24.29000210762024,-3.4000000000000004,19.400000000000002,-0.634920634920635,-200.0,0
24.300001859664917,-3.4000000000000004,17.300000000000004,0.9523809523809527,-209.20634920634924,0
24.310175895690918,-3.4000000000000004,15.100000000000001,-1.26984126984127,-217.77777777777777,0
24.32000231742859,-3.4000000000000004,10.700000000000001,0.0,-224.44444444444443,0
24.330002307891846,-3.4000000000000004,10.700000000000001,0.0,-224.44444444444443,0
24.340001583099365,-3.4000000000000004,8.4,0.3174603174603175,-220.95238095238096,0
24.35000228881836,-3.4000000000000004,6.4,0.9523809523809527,-213.96825396825398,0
24.36000156402588,-3.4000000000000004,4.3,1.26984126984127,-197.7777777777778,0
24.370001792907715,-3.4000000000000004,2.6,2.857142857142857,-174.60317460317458,0
24.380002975463867,-3.3000000000000007,1.2000000000000002,10.476190476190474,-142.53968253968253,0
24.390002250671387,-2.9000000000000004,0.1,32.06349206349206,-108.25396825396828,0
24.40006136894226,-2.3000000000000007,-0.5,58.73015873015873,-78.41269841269842,0
24.410001516342163,0.0,-0.9000000000000001,130.47619047619048,-44.126984126984134,0
24.420001745224,0.0,-1.1,130.47619047619048,-22.857142857142858,0
24.43004584312439,1.6,-1.1,161.26984126984127,-5.714285714285714,0
24.440001964569092,3.4000000000000004,-1.1,179.68253968253967,-0.0,0
24.45000195503235,7.200000000000001,-1.1,186.6666666666667,1.26984126984127,0
24.460002183914185,7.200000000000001,-1.0,186.6666666666667,4.1269841269841265,0
24.470001697540283,9.0,-0.8,180.95238095238096,20.0,0
24.48000168800354,10.700000000000001,-0.4,172.38095238095238,42.85714285714286,0
24.490002155303955,12.4,0.1,165.3968253968254,52.698412698412696,0
24.500001668930054,14.0,0.5,158.73015873015873,41.26984126984127,0
24.51000452041626,15.399999999999999,0.7000000000000002,147.3015873015873,16.825396825396826,0
24.52000141143799,16.699999999999996,0.7000000000000002,129.84126984126982,2.857142857142857,0
24.530002117156982,17.799999999999997,0.7000000000000002,110.7936507936508,-0.0,0
24.540001392364502,18.700000000000003,0.6000000000000001,89.52380952380952,-0.634920634920635,0
24.550139665603638,19.400000000000002,0.6000000000000001,76.5079365079365,-2.53968253968254,0
24.560002088546753,20.1,0.5,70.15873015873015,-9.523809523809526,0
24.57000207901001,20.8,0.5,70.15873015873015,-2.53968253968254,0
24.58000159263611,21.7,0.5,85.07936507936508,-0.9523809523809527,0
24.59013795852661,22.700000000000003,0.5,102.85714285714286,-1.9047619047619053,0
24.600001573562622,24.0,0.4,124.12698412698414,-9.523809523809526,0
24.610249519348145,25.400000000000002,0.2,138.73015873015873,-13.96825396825397,0
24.620001554489136,28.200000000000006,0.1,140.63492063492063,-15.238095238095243,0
24.63019633293152,28.200000000000006,-0.0,140.63492063492063,-12.380952380952385,0
24.640002012252808,30.5,-0.1,105.71428571428572,-16.825396825396826,0
24.650002479553223,30.5,-0.30000000000000004,105.71428571428572,-20.31746031746032,0
24.660001516342163,31.3,-0.6000000000000001,80.95238095238095,-27.93650793650794,0
24.670002460479736,31.799999999999997,-1.0,53.650793650793645,-38.41269841269842,0
24.68000102043152,32.1,-1.7000000000000002,27.61904761904762,-58.73015873015873,0
24.69000220298767,32.1,-2.3000000000000007,3.174603174603174,-66.34920634920636,0
24.70000123977661,32.0,-2.9000000000000004,-3.4920634920634925,-58.09523809523811,0
24.710002899169922,32.0,-3.4000000000000004,-0.3174603174603175,-48.8888888888889,0
24.720001220703125,32.0,-3.6000000000000005,0.0,-24.76190476190477,0
24.73018741607666,32.0,-3.6000000000000005,0.0,0.634920634920635,0
24.74000120162964,32.0,-3.0,0.0,34.285714285714285,0
24.750054597854614,32.0,-3.0,0.0,34.285714285714285,0
24.76000189781189,32.0,-2.3000000000000007,0.0,66.66666666666666,0
24.770002841949463,32.0,-1.3,0.0,98.0952380952381,0
24.780002117156982,32.0,-0.0,0.0,120.63492063492063,0
24.790002584457397,32.0,1.3,-0.3174603174603175,136.1904761904762,0
24.800001859664917,32.0,2.8000000000000007,-3.4920634920634925,147.6190476190476,0
24.81000280380249,31.700000000000006,4.4,-19.682539682539684,153.65079365079367,0
24.82000160217285,31.3,5.800000000000001,-37.142857142857146,147.3015873015873,0
24.83018398284912,30.799999999999997,7.0,-56.82539682539683,128.88888888888889,0
24.840002059936523,29.900000000000006,8.100000000000001,-83.8095238095238,103.4920634920635,0
24.8500018119812,28.700000000000003,8.700000000000001,-117.77777777777776,69.84126984126985,0
24.86000156402588,27.0,9.0,-159.04761904761904,31.428571428571434,0
24.870001554489136,25.0,9.0,-199.04761904761904,4.1269841269841265,0
24.88000202178955,22.400000000000006,8.8,-245.07936507936512,-12.698412698412696,0
24.89000153541565,19.700000000000003,8.5,-277.46031746031747,-34.60317460317461,0
24.900002241134644,16.699999999999996,7.800000000000001,-300.3174603174603,-62.53968253968253,0
24.910258054733276,13.5,6.9,-306.98412698412693,-84.76190476190477,0
24.92000150680542,8.3,4.7,-241.58730158730162,-108.57142857142857,0
24.930002212524414,8.3,4.7,-241.58730158730162,-108.57142857142857,0
24.940001249313354,6.500000000000001,3.7000000000000006,-180.63492063492063,-104.12698412698413,0
24.95000171661377,5.300000000000001,3.0,-133.33333333333331,-77.14285714285715,0
24.960001230239868,4.3,2.7,-102.53968253968256,-29.523809523809522,0
24.97000241279602,3.6000000000000005,2.9000000000000004,-77.14285714285715,11.746031746031747,0
24.980000734329224,3.1,3.4000000000000004,-48.57142857142858,41.26984126984127,0
24.990140914916992,2.9000000000000004,4.0,-28.888888888888893,61.58730158730158,0
25.000001430511475,2.6,4.7,-14.92063492063492,61.26984126984128,0
25.01027274131775,2.6,5.2,-14.92063492063492,58.73015873015873,0
25.020002603530884,1.8000000000000003,6.1000000000000005,-45.714285714285715,38.41269841269842,0
25.030004024505615,1.8000000000000003,6.1000000000000005,-45.714285714285715,38.41269841269842,0
25.040003299713135,1.1,6.300000000000001,-68.25396825396825,17.460317460317462,0
25.05000138282776,0.1,6.300000000000001,-92.06349206349209,2.53968253968254,0
25.060001850128174,-0.9000000000000001,6.300000000000001,-104.12698412698413,-0.0,0
25.07018780708313,-2.0,6.300000000000001,-108.57142857142857,-0.9523809523809527,0
25.080001831054688,-3.8000000000000007,6.2,-89.84126984126983,-2.857142857142857,0
25.090000867843628,-3.8000000000000007,6.1000000000000005,-89.84126984126983,-11.746031746031747,0
25.1000018119812,-4.5,5.9,-71.11111111111111,-20.634920634920636,0
25.110001802444458,-5.1000000000000005,5.7,-55.87301587301588,-22.53968253968254,0
25.120001554489136,-5.4,5.4,-32.698412698412696,-21.587301587301585,0
25.13000249862671,-5.4,5.300000000000001,-7.619047619047621,-17.77777777777778,0
25.14000129699707,-5.4,5.1000000000000005,0.0,-13.015873015873016,0
25.150001525878906,-5.300000000000001,5.1000000000000005,4.1269841269841265,-6.031746031746032,0
25.160001754760742,-5.300000000000001,5.0,2.2222222222222223,-9.523809523809526,0
25.17000150680542,-5.300000000000001,4.800000000000001,1.587301587301587,-19.682539682539684,0
25.180001258850098,-5.2,4.4,4.444444444444445,-32.38095238095238,0
25.190001964569092,-5.0,3.9000000000000004,17.77777777777778,-49.52380952380954,0
25.20000123977661,-4.800000000000001,3.4000000000000004,20.634920634920636,-54.920634920634924,0
25.21003770828247,-4.600000000000001,2.9000000000000004,19.04761904761905,-48.57142857142858,0
25.220001220703125,-4.5,2.4000000000000004,15.555555555555554,-46.031746031746046,0
25.23036503791809,-4.3,1.9000000000000004,19.36507936507936,-51.111111111111114,0
25.240001440048218,-3.7000000000000006,1.2000000000000002,35.87301587301588,-27.93650793650794,0
25.25000238418579,-3.7000000000000006,1.2000000000000002,35.87301587301588,-27.93650793650794,0
25.26000142097473,-3.3000000000000007,1.1,36.82539682539682,-14.285714285714286,0
25.270003080368042,-3.0,1.0,27.61904761904762,-6.984126984126985,0
